player_id,level,total_plays,total_pickoffs,percent_pickoff,bayesian_percent_pickoff
8838,1A,12,0.0,0.0,0.0017018099006143018
7372,1A,3,0.0,0.0,0.00199079648751107
9151,1A,26,0.0,0.0,0.0013883186031327197
8219,1A,11,0.0,0.0,0.0017297084235751918
2357,1A,13,0.0,0.0,0.0016747970450489954
2334,1A,9,0.0,0.0,0.0017883426074251983
9153,1A,8,0.0,0.0,0.0018191761006566673
9281,1A,8,0.0,0.0,0.0018191761006566673
5858,1A,10,0.0,0.0,0.0017585368973014452
7189,1A,1,0.0,0.0,0.0020688669380017
9997,1A,1,0.0,0.0,0.0020688669380017
3605,1A,8,0.0,0.0,0.0018191761006566673
750,1A,28,0.0,0.0,0.0013527206902318807
9553,1A,12,0.0,0.0,0.0017018099006143018
5107,1A,23,0.0,0.0,0.0014453727923025577
672,1A,41,0.0,0.0,0.001159474877341612
3327,1A,4,0.0,0.0,0.0019539298858904947
8347,1A,14,0.0,0.0,0.0016486283412201048
3052,1A,13,0.0,0.0,0.0016747970450489954
5307,1A,32,0.0,0.0,0.0012867343150986183
2824,1A,31,0.0,0.0,0.0013026199239269964
3060,1A,9,0.0,0.0,0.0017883426074251983
6439,1A,2,0.0,0.0,0.0020290810353478213
2625,1A,18,0.0,0.0,0.001551650203501275
9354,1A,10,0.0,0.0,0.0017585368973014452
6715,1A,1,0.0,0.0,0.0020688669380017
7805,1A,7,0.0,0.0,0.0018510914708436265
6627,1A,9,0.0,0.0,0.0017883426074251983
5749,1A,7,0.0,0.0,0.0018510914708436265
9962,1A,22,0.0,0.0,0.0014654474144178708
8702,1A,4,0.0,0.0,0.0019539298858904947
7793,1A,2,0.0,0.0,0.0020290810353478213
9378,1A,22,0.0,0.0,0.0014654474144178708
564,1A,35,0.0,0.0,0.00124132016280102
4156,1A,22,0.0,0.0,0.0014654474144178708
8617,1A,8,0.0,0.0,0.0018191761006566673
3827,1A,1,0.0,0.0,0.0020688669380017
2272,1A,11,0.0,0.0,0.0017297084235751918
9322,1A,7,0.0,0.0,0.0018510914708436265
9420,1A,1,0.0,0.0,0.0020688669380017
5346,1A,12,0.0,0.0,0.0017018099006143018
7361,1A,3,0.0,0.0,0.00199079648751107
6502,1A,17,0.0,0.0,0.001574809161762488
6206,1A,10,0.0,0.0,0.0017585368973014452
9210,1A,22,0.0,0.0,0.0014654474144178708
6915,1A,15,0.0,0.0,0.001623264828278257
2170,1A,1,0.0,0.0,0.0020688669380017
7992,1A,3,0.0,0.0,0.00199079648751107
2270,1A,1,0.0,0.0,0.0020688669380017
411,1A,7,0.0,0.0,0.0018510914708436265
9452,1A,7,0.0,0.0,0.0018510914708436265
7974,1A,9,0.0,0.0,0.0017883426074251983
2003,1A,9,0.0,0.0,0.0017883426074251983
766,1A,15,0.0,0.0,0.001623264828278257
2913,1A,2,0.0,0.0,0.0020290810353478213
6137,1A,22,0.0,0.0,0.0014654474144178708
8759,1A,6,0.0,0.0,0.0018841466756801197
3308,1A,19,0.0,0.0,0.001529162519392561
9647,1A,7,0.0,0.0,0.0018510914708436265
3743,1A,18,0.0,0.0,0.001551650203501275
8022,1A,7,0.0,0.0,0.0018510914708436265
8586,1A,23,0.0,0.0,0.0014453727923025577
7673,1A,39,0.0,0.0,0.001185530492562772
5974,1A,30,0.0,0.0,0.0013189026729760838
6952,1A,17,0.0,0.0,0.001574809161762488
7802,1A,8,0.0,0.0,0.0018191761006566673
4121,1A,42,0.0,0.0,0.0011468718895444208
2348,1A,22,0.0,0.0,0.0014654474144178708
6424,1A,9,0.0,0.0,0.0017883426074251983
8870,1A,5,0.0,0.0,0.0019184038879652128
2025,1A,12,0.0,0.0,0.0017018099006143018
308,2A,9,0.0,0.0,0.0017883426074251983
550,2A,98,0.0,0.0,0.0007129203637708561
9082,2A,10,0.0,0.0,0.0017585368973014452
923,2A,29,1.0,0.034482758620689655,0.01399382549162135
8415,2A,16,0.0,0.0,0.0015986699066376773
340,2A,22,1.0,0.045454545454545456,0.015354336303306758
4560,2A,1,0.0,0.0,0.0020688669380017
436,2A,5,0.0,0.0,0.0019184038879652128
7328,2A,26,1.0,0.038461538461538464,0.014546213339974823
6782,2A,2,0.0,0.0,0.0020290810353478213
386,2A,6,0.0,0.0,0.0018841466756801197
673,2A,54,0.0,0.0,0.0010145405176739107
549,2A,185,4.0,0.021621621621621623,0.01747026473973654
9864,2A,19,0.0,0.0,0.001529162519392561
456,2A,20,0.0,0.0,0.0015073173405440957
8483,2A,8,0.0,0.0,0.0018191761006566673
2280,2A,13,0.0,0.0,0.0016747970450489954
322,2A,7,0.0,0.0,0.0018510914708436265
5104,2A,16,0.0,0.0,0.0015986699066376773
9789,2A,5,0.0,0.0,0.0019184038879652128
2537,2A,6,0.0,0.0,0.0018841466756801197
9848,2A,17,0.0,0.0,0.001574809161762488
4507,2A,20,0.0,0.0,0.0015073173405440957
8859,2A,36,0.0,0.0,0.001226886207419613
3337,2A,4,0.0,0.0,0.0019539298858904947
8880,2A,16,0.0,0.0,0.0015986699066376773
3268,2A,25,0.0,0.0,0.001406829517841156
551,2A,26,0.0,0.0,0.0013883186031327197
2925,2A,17,0.0,0.0,0.001574809161762488
576,2A,20,0.0,0.0,0.0015073173405440957
6150,2A,20,0.0,0.0,0.0015073173405440957
974,2A,15,0.0,0.0,0.001623264828278257
5429,2A,23,0.0,0.0,0.0014453727923025577
808,2A,15,0.0,0.0,0.001623264828278257
7419,2A,18,0.0,0.0,0.001551650203501275
7519,2A,13,0.0,0.0,0.0016747970450489954
3535,2A,22,0.0,0.0,0.0014654474144178708
6678,2A,15,0.0,0.0,0.001623264828278257
391,2A,13,0.0,0.0,0.0016747970450489954
7770,2A,24,0.0,0.0,0.0014258407275417123
961,2A,179,0.0,0.0,0.0004607520254938284
3464,2A,17,0.0,0.0,0.001574809161762488
949,2A,67,0.0,0.0,0.0009018137934879206
620,2A,16,0.0,0.0,0.0015986699066376773
602,2A,72,0.0,0.0,0.0008648542117875959
7017,2A,26,0.0,0.0,0.0013883186031327197
3877,2A,8,0.0,0.0,0.0018191761006566673
3393,2A,16,0.0,0.0,0.0015986699066376773
4220,2A,13,0.0,0.0,0.0016747970450489954
344,2A,80,0.0,0.0,0.0008116324141391285
7195,2A,22,0.0,0.0,0.0014654474144178708
3525,2A,19,0.0,0.0,0.001529162519392561
305,2A,34,0.0,0.0,0.0012560977837867465
3730,2A,28,0.0,0.0,0.0013527206902318807
2504,2A,2,0.0,0.0,0.0020290810353478213
5725,2A,8,0.0,0.0,0.0018191761006566673
7285,2A,1,0.0,0.0,0.0020688669380017
8549,2A,14,0.0,0.0,0.0016486283412201048
4316,2A,7,0.0,0.0,0.0018510914708436265
9034,2A,5,0.0,0.0,0.0019184038879652128
819,2A,9,0.0,0.0,0.0017883426074251983
5454,2A,12,0.0,0.0,0.0017018099006143018
6928,2A,51,0.0,0.0,0.0010446753845355118
7914,2A,12,0.0,0.0,0.0017018099006143018
437,2A,78,0.0,0.0,0.0008243141706100524
6020,2A,18,0.0,0.0,0.001551650203501275
9610,2A,6,0.0,0.0,0.0018841466756801197
6633,2A,5,0.0,0.0,0.0019184038879652128
4867,2A,6,0.0,0.0,0.0018841466756801197
3032,2A,36,0.0,0.0,0.001226886207419613
343,2A,23,0.0,0.0,0.0014453727923025577
2593,2A,4,0.0,0.0,0.0019539298858904947
3202,2A,15,0.0,0.0,0.001623264828278257
3112,2A,16,0.0,0.0,0.0015986699066376773
2985,2A,7,0.0,0.0,0.0018510914708436265
4719,2A,24,0.0,0.0,0.0014258407275417123
943,2A,33,0.0,0.0,0.001271231492025141
9433,2A,21,0.0,0.0,0.0014860875188462915
639,2A,32,0.0,0.0,0.0012867343150986183
2806,2A,8,0.0,0.0,0.0018191761006566673
849,2A,21,0.0,0.0,0.0014860875188462915
5338,2A,33,0.0,0.0,0.001271231492025141
8399,2A,5,0.0,0.0,0.0019184038879652128
6051,2A,3,0.0,0.0,0.00199079648751107
7388,2A,24,0.0,0.0,0.0014258407275417123
9884,2A,4,0.0,0.0,0.0019539298858904947
886,2A,64,0.0,0.0,0.0009255457354218132
5606,2A,5,0.0,0.0,0.0019184038879652128
2412,2A,13,0.0,0.0,0.0016747970450489954
913,2A,29,0.0,0.0,0.0013355976435200849
6223,2A,10,0.0,0.0,0.0017585368973014452
2373,2A,10,0.0,0.0,0.0017585368973014452
6708,2A,10,0.0,0.0,0.0017585368973014452
2273,2A,23,0.0,0.0,0.0014453727923025577
4050,2A,12,0.0,0.0,0.0017018099006143018
7582,2A,11,0.0,0.0,0.0017297084235751918
4785,2A,12,0.0,0.0,0.0017018099006143018
5377,2A,7,0.0,0.0,0.0018510914708436265
6858,2A,2,0.0,0.0,0.0020290810353478213
5461,2A,1,0.0,0.0,0.0020688669380017
2516,2A,15,0.0,0.0,0.001623264828278257
3604,2A,4,0.0,0.0,0.0019539298858904947
8238,2A,20,0.0,0.0,0.0015073173405440957
9815,2A,12,0.0,0.0,0.0017018099006143018
2813,2A,3,0.0,0.0,0.00199079648751107
893,2A,9,0.0,0.0,0.0017883426074251983
5063,2A,27,0.0,0.0,0.0013702884914037234
4449,2A,5,0.0,0.0,0.0019184038879652128
5696,2A,11,0.0,0.0,0.0017297084235751918
8256,2A,30,0.0,0.0,0.0013189026729760838
6052,2A,5,0.0,0.0,0.0019184038879652128
9913,2A,16,0.0,0.0,0.0015986699066376773
552,2A,17,0.0,0.0,0.001574809161762488
4085,2A,17,0.0,0.0,0.001574809161762488
473,2A,91,0.0,0.0,0.0007483135733197639
8321,2A,13,0.0,0.0,0.0016747970450489954
8123,2A,5,0.0,0.0,0.0019184038879652128
7729,2A,9,0.0,0.0,0.0017883426074251983
4559,2A,5,0.0,0.0,0.0019184038879652128
733,2A,65,0.0,0.0,0.0009174975116355365
4854,2A,11,0.0,0.0,0.0017297084235751918
367,2A,25,0.0,0.0,0.001406829517841156
9018,2A,10,0.0,0.0,0.0017585368973014452
8296,2A,1,0.0,0.0,0.0020688669380017
7819,2A,21,0.0,0.0,0.0014860875188462915
3311,2A,39,0.0,0.0,0.001185530492562772
4822,2A,9,0.0,0.0,0.0017883426074251983
5863,2A,27,1.0,0.037037037037037035,0.01435730147841671
8084,2A,18,0.0,0.0,0.001551650203501275
8422,2A,9,0.0,0.0,0.0017883426074251983
2088,2A,21,0.0,0.0,0.0014860875188462915
7929,2A,15,0.0,0.0,0.001623264828278257
6324,2A,12,0.0,0.0,0.0017018099006143018
5610,2A,34,0.0,0.0,0.0012560977837867465
5287,2A,6,0.0,0.0,0.0018841466756801197
9339,2A,30,0.0,0.0,0.0013189026729760838
8326,2A,7,0.0,0.0,0.0018510914708436265
3662,2A,1,0.0,0.0,0.0020688669380017
655,2A,58,2.0,0.034482758620689655,0.019495483461463767
6609,2A,5,0.0,0.0,0.0019184038879652128
2430,2A,14,0.0,0.0,0.0016486283412201048
2414,2A,12,0.0,0.0,0.0017018099006143018
714,2A,60,0.0,0.0,0.0009592019439826064
6865,2A,4,0.0,0.0,0.0019539298858904947
7024,2A,10,0.0,0.0,0.0017585368973014452
7374,2A,18,0.0,0.0,0.001551650203501275
9795,2A,22,0.0,0.0,0.0014654474144178708
3736,2A,2,0.0,0.0,0.0020290810353478213
8979,2A,9,0.0,0.0,0.0017883426074251983
7587,2A,13,0.0,0.0,0.0016747970450489954
8853,2A,6,0.0,0.0,0.0018841466756801197
504,2A,2,0.0,0.0,0.0020290810353478213
5472,2A,15,0.0,0.0,0.001623264828278257
2486,2A,5,0.0,0.0,0.0019184038879652128
4582,2A,4,0.0,0.0,0.0019539298858904947
8145,2A,36,0.0,0.0,0.001226886207419613
9798,2A,18,0.0,0.0,0.001551650203501275
389,2A,13,0.0,0.0,0.0016747970450489954
955,2A,28,0.0,0.0,0.0013527206902318807
2046,2A,1,0.0,0.0,0.0020688669380017
8391,2A,6,0.0,0.0,0.0018841466756801197
8249,2A,35,0.0,0.0,0.00124132016280102
9566,2A,13,0.0,0.0,0.0016747970450489954
3428,2A,10,0.0,0.0,0.0017585368973014452
9969,2A,8,0.0,0.0,0.0018191761006566673
814,2A,18,0.0,0.0,0.001551650203501275
665053,2A,8,0.0,0.0,0.0018191761006566673
669209,2A,7,0.0,0.0,0.0018510914708436265
2010,2A,19,0.0,0.0,0.001529162519392561
7861,2A,31,0.0,0.0,0.0013026199239269964
9305,2A,25,0.0,0.0,0.001406829517841156
7198,2A,4,0.0,0.0,0.0019539298858904947
3189,2A,18,0.0,0.0,0.001551650203501275
6578,2A,7,0.0,0.0,0.0018510914708436265
7885,2A,17,0.0,0.0,0.001574809161762488
8542,2A,17,0.0,0.0,0.001574809161762488
7168,2A,9,0.0,0.0,0.0017883426074251983
9000,2A,21,0.0,0.0,0.0014860875188462915
2585,2A,2,0.0,0.0,0.0020290810353478213
8318,2A,19,0.0,0.0,0.001529162519392561
8366,2A,16,0.0,0.0,0.0015986699066376773
5664,2A,16,0.0,0.0,0.0015986699066376773
8328,2A,11,0.0,0.0,0.0017297084235751918
4380,2A,6,0.0,0.0,0.0018841466756801197
7201,2A,13,0.0,0.0,0.0016747970450489954
4625,2A,10,0.0,0.0,0.0017585368973014452
3917,2A,22,0.0,0.0,0.0014654474144178708
8086,2A,10,0.0,0.0,0.0017585368973014452
9998,2A,8,0.0,0.0,0.0018191761006566673
4079,2A,8,0.0,0.0,0.0018191761006566673
6416,2A,31,0.0,0.0,0.0013026199239269964
2954,2A,7,0.0,0.0,0.0018510914708436265
2262,2A,20,0.0,0.0,0.0015073173405440957
966,3A,145,0.0,0.0,0.0005410882760927523
2839,3A,5,0.0,0.0,0.0019184038879652128
3183,3A,3,0.0,0.0,0.00199079648751107
645,3A,33,0.0,0.0,0.001271231492025141
389,3A,36,0.0,0.0,0.001226886207419613
4128,3A,21,0.0,0.0,0.0014860875188462915
2478,3A,16,0.0,0.0,0.0015986699066376773
8101,3A,12,0.0,0.0,0.0017018099006143018
677,3A,60,0.0,0.0,0.0009592019439826064
6253,3A,24,0.0,0.0,0.0014258407275417123
893,3A,106,0.0,0.0,0.0006763603451159404
7394,3A,14,0.0,0.0,0.0016486283412201048
839,3A,7,0.0,0.0,0.0018510914708436265
972,3A,3,0.0,0.0,0.00199079648751107
8608,3A,3,0.0,0.0,0.00199079648751107
9954,3A,3,0.0,0.0,0.00199079648751107
6366,3A,11,1.0,0.09090909090909091,0.01812315104652601
987,3A,5,0.0,0.0,0.0019184038879652128
947,3A,49,0.0,0.0,0.0010657799377584516
5674,3A,4,0.0,0.0,0.0019539298858904947
2579,3A,12,0.0,0.0,0.0017018099006143018
4711,3A,18,0.0,0.0,0.001551650203501275
6157,3A,7,0.0,0.0,0.0018510914708436265
7702,3A,5,0.0,0.0,0.0019184038879652128
4216,3A,15,0.0,0.0,0.001623264828278257
3349,3A,35,1.0,0.02857142857142857,0.01300602604515396
900,3A,136,0.0,0.0,0.0005672699668714338
978,3A,34,0.0,0.0,0.0012560977837867465
5077,3A,13,0.0,0.0,0.0016747970450489954
674,3A,107,2.0,0.018691588785046728,0.013410905820624756
6550,3A,19,0.0,0.0,0.001529162519392561
436,3A,118,0.0,0.0,0.0006280488918933733
6829,3A,1,0.0,0.0,0.0020688669380017
567,3A,18,0.0,0.0,0.001551650203501275
2437,3A,12,0.0,0.0,0.0017018099006143018
7603,3A,20,0.0,0.0,0.0015073173405440957
433,3A,158,0.0,0.0,0.0005072702588369553
2967,3A,7,0.0,0.0,0.0018510914708436265
891,3A,131,0.0,0.0,0.0005829404079452304
2157,3A,7,0.0,0.0,0.0018510914708436265
7457,3A,6,0.0,0.0,0.0018841466756801197
3136,3A,11,0.0,0.0,0.0017297084235751918
2298,3A,16,0.0,0.0,0.0015986699066376773
8876,3A,26,0.0,0.0,0.0013883186031327197
9801,3A,2,0.0,0.0,0.0020290810353478213
308,3A,39,0.0,0.0,0.001185530492562772
3745,3A,6,0.0,0.0,0.0018841466756801197
673,3A,3,0.0,0.0,0.00199079648751107
8563,3A,12,0.0,0.0,0.0017018099006143018
2922,3A,4,0.0,0.0,0.0019539298858904947
2469,3A,22,0.0,0.0,0.0014654474144178708
4998,3A,5,0.0,0.0,0.0019184038879652128
3186,3A,9,0.0,0.0,0.0017883426074251983
9555,3A,22,0.0,0.0,0.0014654474144178708
6642,3A,21,0.0,0.0,0.0014860875188462915
4573,3A,5,0.0,0.0,0.0019184038879652128
7287,3A,8,0.0,0.0,0.0018191761006566673
5433,3A,17,0.0,0.0,0.001574809161762488
2096,3A,4,1.0,0.25,0.02047244840440901
6726,3A,5,0.0,0.0,0.0019184038879652128
6044,3A,15,0.0,0.0,0.001623264828278257
7892,3A,6,0.0,0.0,0.0018841466756801197
5672,3A,14,0.0,0.0,0.0016486283412201048
8075,3A,17,0.0,0.0,0.001574809161762488
2499,3A,17,0.0,0.0,0.001574809161762488
2487,3A,4,0.0,0.0,0.0019539298858904947
5296,3A,15,0.0,0.0,0.001623264828278257
4608,3A,1,0.0,0.0,0.0020688669380017
5665,3A,14,0.0,0.0,0.0016486283412201048
4342,3A,9,0.0,0.0,0.0017883426074251983
620,3A,47,0.0,0.0,0.0010877547818359454
4912,3A,14,1.0,0.07142857142857142,0.017273628341220103
9219,3A,14,0.0,0.0,0.0016486283412201048
9840,3A,10,0.0,0.0,0.0017585368973014452
3284,3A,5,0.0,0.0,0.0019184038879652128
9379,3A,19,1.0,0.05263157894736842,0.016021916142580965
3362,3A,14,0.0,0.0,0.0016486283412201048
9979,3A,4,0.0,0.0,0.0019539298858904947
6685,3A,13,0.0,0.0,0.0016747970450489954
3358,3A,5,1.0,0.2,0.020100222069783392
808,3A,44,0.0,0.0,0.001122470359979646
7059,3A,4,0.0,0.0,0.0019539298858904947
4467,3A,8,0.0,0.0,0.0018191761006566673
2694,3A,13,0.0,0.0,0.0016747970450489954
7911,3A,10,0.0,0.0,0.0017585368973014452
849,3A,215,2.0,0.009302325581395349,0.007945329108822969
6848,3A,30,0.0,0.0,0.0013189026729760838
6326,3A,16,0.0,0.0,0.0015986699066376773
585,3A,73,0.0,0.0,0.0008578228767324122
7253,3A,6,0.0,0.0,0.0018841466756801197
5795,3A,13,0.0,0.0,0.0016747970450489954
5236,3A,35,1.0,0.02857142857142857,0.01300602604515396
6269,3A,5,0.0,0.0,0.0019184038879652128
8564,3A,5,0.0,0.0,0.0019184038879652128
4405,3A,10,0.0,0.0,0.0017585368973014452
2938,3A,14,0.0,0.0,0.0016486283412201048
2028,3A,18,0.0,0.0,0.001551650203501275
811,3A,17,0.0,0.0,0.001574809161762488
5759,3A,3,0.0,0.0,0.00199079648751107
5501,3A,23,0.0,0.0,0.0014453727923025577
2844,3A,5,0.0,0.0,0.0019184038879652128
8270,3A,6,0.0,0.0,0.0018841466756801197
8303,3A,31,1.0,0.03225806451612903,0.013648298936272674
6090,3A,22,0.0,0.0,0.0014654474144178708
3946,3A,4,0.0,0.0,0.0019539298858904947
7787,3A,17,0.0,0.0,0.001574809161762488
6079,3A,10,0.0,0.0,0.0017585368973014452
8543,3A,22,0.0,0.0,0.0014654474144178708
8099,3A,15,0.0,0.0,0.001623264828278257
5579,3A,39,0.0,0.0,0.001185530492562772
550,3A,31,0.0,0.0,0.0013026199239269964
8127,3A,1,0.0,0.0,0.0020688669380017
7142,3A,5,0.0,0.0,0.0019184038879652128
2358,3A,28,0.0,0.0,0.0013527206902318807
6622,3A,13,0.0,0.0,0.0016747970450489954
9270,3A,25,1.0,0.04,0.014740162851174488
9392,3A,8,0.0,0.0,0.0018191761006566673
9727,3A,14,0.0,0.0,0.0016486283412201048
4063,3A,7,0.0,0.0,0.0018510914708436265
4209,3A,8,0.0,0.0,0.0018191761006566673
356,3A,62,0.0,0.0,0.0009420733378400598
8397,3A,2,0.0,0.0,0.0020290810353478213
4621,3A,10,0.0,0.0,0.0017585368973014452
6614,3A,3,0.0,0.0,0.00199079648751107
5720,3A,28,0.0,0.0,0.0013527206902318807
3323,3A,6,0.0,0.0,0.0018841466756801197
3811,3A,7,0.0,0.0,0.0018510914708436265
2481,3A,4,0.0,0.0,0.0019539298858904947
8538,3A,3,0.0,0.0,0.00199079648751107
2515,3A,3,0.0,0.0,0.00199079648751107
2573,3A,10,0.0,0.0,0.0017585368973014452
6507,3A,5,0.0,0.0,0.0019184038879652128
7945,3A,2,0.0,0.0,0.0020290810353478213
9883,3A,4,0.0,0.0,0.0019539298858904947
9489,3A,2,0.0,0.0,0.0020290810353478213
5134,3A,20,0.0,0.0,0.0015073173405440957
6673,3A,30,1.0,0.03333333333333333,0.013818902672976082
6171,3A,16,0.0,0.0,0.0015986699066376773
