player_id,level,avg_lead,total_chances
792,4A,18.058297231218653,8
995,4A,18.766829526588264,16
9584,4A,13.56707800981965,4
4578,4A,17.255193207341573,7
3356,4A,18.09236798564322,3
722,4A,18.030134887281427,79
939,4A,17.54470091929235,21
7946,4A,15.646043823368505,8
3081,4A,13.551086995739567,5
9520,4A,18.432082618964877,2
9832,4A,17.087663612109257,3
3543,4A,17.924364297149236,7
8606,4A,19.6294211561811,14
924,4A,18.029544297295526,5
964,4A,16.784301982446888,23
6351,4A,17.34815562819287,1
8689,4A,16.91129972220964,10
7857,4A,13.632010847777554,8
5605,4A,12.455461947160435,4
981,4A,13.043446361071474,3
3885,4A,20.81065270388361,4
8734,4A,15.646983563618537,21
7532,4A,16.901341770092245,5
2685,4A,13.228296946319281,1
6976,4A,19.007576887727296,3
7214,4A,20.518607513726515,10
956,4A,16.812958989575158,35
2674,4A,22.241412610217353,8
948,4A,16.713773751872704,39
3517,4A,12.911940622927286,1
5856,4A,11.620143523336537,4
2940,4A,13.807167046140398,6
5976,4A,18.335354432484817,6
9483,4A,16.891493494840134,5
811,4A,18.57530796033941,11
4555,4A,15.681156969619682,2
772,4A,18.139798182551992,13
3468,4A,14.77577440230811,3
4244,4A,16.167537652917552,4
4940,4A,16.24283755119299,12
933,4A,17.949899407526175,70
5264,4A,15.333735395174926,2
6831,4A,16.127497748255927,1
2833,4A,17.413755231213006,7
6075,4A,17.338950703515103,5
9776,4A,15.33130753085063,2
5594,4A,19.205510397116335,5
6395,4A,15.209349176129669,15
5860,4A,16.522021185573607,7
8306,4A,17.576579560540733,13
3279,4A,14.619399938587522,8
2136,4A,17.836195250232482,5
7191,4A,15.085206162924237,9
7421,4A,15.518205645493515,10
3342,4A,13.7902438821799,1
5011,4A,19.952920845525625,3
5439,4A,14.507567392068566,4
5969,4A,15.999452105165162,6
8683,4A,18.213771155161766,2
987,4A,19.575909184118384,21
873,4A,16.600296779779093,25
4664,4A,16.011132261336176,1
2788,4A,16.794969574009162,7
6302,4A,14.39503475212302,16
5657,4A,15.929973937204046,1
8340,4A,17.092518703037427,18
4821,4A,17.050834288147833,4
8989,4A,15.617074283009401,4
6023,4A,19.263407395889228,1
7557,4A,18.933374501356404,5
4930,4A,18.073134536439003,5
6749,4A,20.736391656202365,5
8722,4A,15.264182507770665,5
843,4A,18.130166779038543,34
2563,4A,17.485609756922216,7
6265,4A,15.54714554231471,2
6049,4A,16.282957129033946,10
9436,4A,15.919313487904855,11
9348,4A,16.702421063259884,8
9368,4A,16.59590583746025,8
2981,4A,16.916938895338525,9
6085,4A,16.500572967159993,4
4788,4A,17.029919088832767,5
9298,4A,17.883926240342188,1
4205,4A,12.88617749482417,6
978,4A,18.039254640944712,20
4203,4A,15.102128760169286,9
2030,4A,15.296458908752351,8
2951,4A,15.908773669630534,12
3023,4A,16.27939155789681,2
7585,4A,15.342521917400033,2
3075,4A,18.234600059913614,9
5304,4A,18.183415054319152,2
8095,4A,17.07164633302834,1
947,4A,17.7720079930975,23
5481,4A,16.950955788109926,5
2111,4A,15.740829989424112,11
6358,4A,16.261369264929247,12
6676,4A,18.039998242291514,16
3881,4A,16.210237485192234,9
7960,4A,18.390349729184276,5
8571,4A,16.30386695851213,4
6690,4A,20.651056984062215,4
918,4A,15.750796645979982,4
8643,4A,12.933798645409635,1
6410,4A,17.085014643899846,7
8098,4A,15.751941262158821,4
8926,4A,8.619051862589062,1
3655,4A,17.548591949859205,8
4412,4A,14.974402618444719,14
8591,4A,16.170491739079395,8
8316,4A,16.720770525921463,11
3848,4A,17.10434654600496,10
9184,4A,15.483546170180759,10
2097,4A,14.451195212014829,10
9541,4A,15.843617632352867,2
6714,4A,18.471823081831985,14
4124,4A,18.019443621132876,11
8487,4A,17.9081530101275,15
900,4A,16.053197402770984,6
3116,4A,16.65986196614724,8
4629,4A,14.950446727749926,15
3403,4A,19.707842406828227,5
6535,4A,17.85027867431021,5
8092,4A,16.614912595839744,3
5443,4A,13.94915778194987,4
602,1A,16.31270961459193,1
683,1A,14.206225452841716,10
593,1A,17.619949899329683,3
955,1A,13.568454205500442,3
606,1A,18.022757783094,2
858,1A,11.246329685724142,1
9025,1A,15.866416596400496,15
551,1A,14.479284609133844,4
3564,1A,15.969858135858354,7
9634,1A,15.866932230384826,2
437,1A,16.105814055873296,22
4356,1A,15.764222033137354,2
974,1A,17.827900077633316,11
3791,1A,16.290528820452693,1
5697,1A,18.150589217157663,1
9182,1A,19.800073025901,12
2931,1A,17.96622843703374,5
5125,1A,16.42752269229194,13
4989,1A,18.82610706084575,4
662,1A,16.053663441963394,5
7545,1A,16.23882947917617,2
3581,1A,19.1884101056569,8
7029,1A,17.417528940056176,6
4587,1A,15.30698132374125,7
4966,1A,17.003218750528987,8
6401,1A,16.33810367913438,6
8442,1A,18.0456165738867,4
391,1A,17.6160716648179,1
7451,1A,17.33127704873166,3
807,1A,18.659227629550152,7
6913,1A,15.32056875478192,1
465,1A,15.999794057353663,61
473,1A,17.6721979684964,2
9662,1A,16.54833428354648,1
367,1A,15.35818817273379,7
877,1A,14.40107359529278,5
5991,1A,12.601469708089375,4
523,1A,16.376031132511763,63
504,1A,13.974676765311049,10
521,1A,17.81965631283515,19
6294,1A,19.638708251308177,1
814,1A,17.35861980082548,10
8231,1A,18.313172997365765,5
602,2A,16.839870047479415,15
344,2A,16.01113222582625,23
305,2A,17.020744111940232,13
437,2A,17.70730060955248,12
343,2A,16.590844878426168,1
639,2A,18.475344187635514,12
552,2A,13.376470120563537,7
473,2A,16.30356046329054,33
367,2A,14.279864017711004,3
655,2A,16.256277132905375,24
504,2A,12.15620348834289,1
389,2A,13.443475589161537,5
645,3A,10.733592876611825,5
389,3A,19.87517517891066,10
677,3A,16.00845827917699,14
674,3A,15.176419820843368,43
436,3A,15.37776267512758,24
567,3A,16.70606041467248,9
433,3A,16.337228195773562,82
308,3A,19.210789815892063,11
620,3A,16.152289981578175,22
585,3A,15.687698649230816,21
550,3A,15.644118728693977,9
356,3A,16.148621322093646,15
549,3A,17.26844346588758,5
456,3A,12.10441877562109,20
463,4A,18.70371821842068,2
420,4A,16.941730337095276,10
675,4A,17.565017217964265,20
380,4A,16.605884606825825,20
659,4A,16.292730223741657,18
389,4A,16.677437919018274,24
671,4A,18.832161894153632,6
318,4A,17.5390317097698,29
612,4A,17.00958612731041,47
677,4A,16.810423882972618,9
674,4A,17.224698305060365,57
484,4A,20.3504538610868,7
