player_id,level,avg_lead,total_chances
6942,1A,19.890561477038396,5
6519,1A,16.892878536730727,16
4612,1A,15.317531716314441,2
305,1A,16.974972769895874,37
7938,1A,22.623968132426043,11
8912,1A,16.41271252885763,17
4102,1A,12.854252234164534,11
676055,1A,11.879467364867715,8
7987,1A,16.824249045710122,18
2183,1A,17.783701099141798,7
2506,1A,17.16484002797373,5
5822,1A,15.039192929198778,4
9514,1A,22.276792636517204,4
8838,1A,17.01060756263573,1
9151,1A,17.70221017480612,4
8219,1A,17.09972837000071,2
2357,1A,23.265125372539902,1
2334,1A,17.345319087037616,3
9153,1A,17.081465568910662,3
9281,1A,13.47484850069435,2
5858,1A,16.275975605108837,9
3605,1A,14.815981925472288,3
9553,1A,15.85994998135692,9
5107,1A,17.012769100266745,7
672,1A,16.72007350517168,21
8347,1A,18.82861264536126,14
3052,1A,17.925797410070373,7
5307,1A,15.120529905169347,15
2824,1A,13.581834032633441,1
6439,1A,16.57264434240957,1
2625,1A,18.704943082461934,6
9354,1A,19.40748317170467,1
6627,1A,23.800052581874688,1
9962,1A,19.014917800033974,15
9378,1A,19.09756570765659,12
564,1A,16.98573425642266,21
4156,1A,19.03282608750795,17
8617,1A,18.63456366556314,3
2272,1A,14.902058006531467,11
9322,1A,20.683885527144067,1
5346,1A,15.498141154244179,7
6502,1A,16.576541313098616,4
6206,1A,18.995997292105464,5
9210,1A,15.778562644495224,5
6915,1A,16.82315886525078,8
7992,1A,19.14134689957841,1
411,1A,16.689395539586815,3
9452,1A,15.146697818097012,6
7974,1A,19.341678709460563,1
2003,1A,14.89194240729517,6
766,1A,14.691151278425338,6
6137,1A,15.104307097646021,1
8759,1A,18.470916831120878,3
3308,1A,16.438707057244716,14
9647,1A,20.15831244431076,5
3743,1A,19.56818114343182,18
8022,1A,16.810946228177947,6
8586,1A,19.01063192613355,17
7673,1A,17.571286813867427,19
5974,1A,18.066259479163975,11
6952,1A,17.902520994927816,4
7802,1A,19.257108804715838,6
4121,1A,17.36749110124071,33
2348,1A,17.93810359536279,6
8870,1A,21.527598656502352,3
2025,1A,20.12225959927194,6
308,2A,16.7545810342906,8
550,2A,17.271784357827112,74
9082,2A,15.819434036531177,3
923,2A,17.342425007842856,21
8415,2A,16.631343127360164,16
340,2A,17.84717345625186,22
436,2A,18.44455673657916,5
7328,2A,17.041506848862596,24
6782,2A,20.949109674648525,2
386,2A,22.238984129835412,6
673,2A,19.523642623580646,17
549,2A,16.85116100231581,114
9864,2A,19.833344399523074,13
456,2A,18.867855773638244,17
8483,2A,17.315943421849266,8
2280,2A,15.585207651950043,8
322,2A,18.638288832975725,7
5104,2A,17.50731501725473,5
2537,2A,16.224546567138713,4
9848,2A,19.88537744573436,17
4507,2A,17.935358223725412,11
8859,2A,14.563455854925929,22
3337,2A,16.657476780474088,4
8880,2A,15.92498387344685,16
3268,2A,19.467816762005157,19
551,2A,16.321455810031026,11
2925,2A,17.413999999078396,13
576,2A,16.039547581802278,15
6150,2A,17.04645164735235,6
974,2A,19.389111972218878,7
5429,2A,18.801467951688984,6
808,2A,14.54819679891635,1
7419,2A,16.262856961237798,10
7519,2A,16.157654716274006,6
3535,2A,14.465641131378229,7
7770,2A,16.88190273989058,18
961,2A,18.549376995060328,106
3464,2A,17.50101229796355,4
949,2A,18.946355054325714,22
620,2A,17.643601595195918,1
602,2A,17.442391196684973,35
7017,2A,23.793315343926817,3
3877,2A,15.574008163980533,5
3393,2A,16.818959421745635,11
4220,2A,16.89309323427365,5
344,2A,16.57451754893852,34
7195,2A,16.35599733947224,10
3525,2A,18.572586874820537,15
305,2A,17.696938120637082,18
3730,2A,17.042897626866708,15
5725,2A,16.69008365736973,1
8549,2A,16.914129178127556,7
819,2A,18.771556756769062,9
5454,2A,19.551505652229938,12
6928,2A,16.40946804726118,32
437,2A,18.70655484753389,26
6020,2A,18.74148147459227,10
6633,2A,21.01226262895171,2
4867,2A,17.980867512064094,3
3032,2A,16.415141722368077,27
343,2A,9.176216122672786,1
2593,2A,20.447758166554163,2
3202,2A,19.148987687236403,10
3112,2A,18.385573810355933,10
2985,2A,18.991524800815757,1
4719,2A,15.574431613704554,8
943,2A,16.775267638535464,19
9433,2A,18.102482663838682,14
639,2A,15.70114461070833,30
2806,2A,18.55475002801702,5
849,2A,17.588448182604576,20
5338,2A,21.665561933899774,20
8399,2A,17.587909079974832,5
6051,2A,18.73889087223654,3
7388,2A,17.52131457814882,24
9884,2A,16.808686585262368,4
886,2A,17.5744914510501,29
5606,2A,20.93887036120165,5
2412,2A,15.06703047620382,6
913,2A,16.412963019453585,16
6223,2A,17.585542201655972,6
2373,2A,19.41935295870576,7
6708,2A,21.39302033903976,6
2273,2A,19.56263127730915,6
7582,2A,20.574814074527374,4
4785,2A,15.345526502830113,9
5377,2A,19.73728629264635,7
2516,2A,11.863213924920517,11
3604,2A,9.510182837884873,1
8238,2A,12.613249871460342,13
2813,2A,11.838294228899704,1
893,2A,16.15043379138777,1
5063,2A,15.670023365916538,14
5696,2A,15.476982347171218,3
8256,2A,18.3775483824425,24
6052,2A,16.18688674678402,5
9913,2A,18.372293160544032,10
552,2A,15.321031956492945,16
4085,2A,16.346639741526925,13
473,2A,17.296752337314636,69
8321,2A,16.656392738746877,6
8123,2A,15.20405365453569,1
7729,2A,15.858773073690097,7
733,2A,16.605466680798628,50
4854,2A,17.45423546113741,10
367,2A,16.42413880059109,12
9018,2A,19.63958274429475,1
7819,2A,18.44250621851125,15
3311,2A,16.581333841566224,23
5863,2A,17.32703322994396,18
8084,2A,15.910350901217825,2
8422,2A,17.18041249946806,9
2088,2A,15.831537867938334,13
6324,2A,17.106924724335073,4
5610,2A,16.4454078303358,27
5287,2A,18.19470638710726,6
9339,2A,18.232946986940906,21
8326,2A,17.178111778385908,6
655,2A,15.6663767324432,29
6609,2A,18.89114371475948,5
2430,2A,15.135414588470686,7
2414,2A,16.399578765245085,12
714,2A,17.298850298750803,44
6865,2A,16.838768734617375,2
7024,2A,13.165210086056355,1
7374,2A,18.408729654144132,10
9795,2A,18.349902009753908,20
3736,2A,21.353898681505445,1
8979,2A,16.083939937875513,8
7587,2A,16.822001944735216,7
8853,2A,16.25284957476688,1
504,2A,13.209532272188898,1
2486,2A,16.17925784549187,5
4582,2A,16.578080444296653,2
8145,2A,15.559615817745573,23
9798,2A,16.94433655939455,11
389,2A,16.154433203187025,9
955,2A,16.56339109157388,9
2046,2A,16.581440507386567,1
8391,2A,19.327803487957794,2
8249,2A,15.789690666629662,21
9566,2A,17.538896966731535,5
3428,2A,16.94828244845412,3
9969,2A,18.878529826213068,4
814,2A,15.82279958006385,12
665053,2A,16.09657956997843,2
2010,2A,15.973002235898154,18
7861,2A,16.726299102371062,17
9305,2A,16.041015494161442,15
3189,2A,16.96539605682386,17
6578,2A,12.40007391729712,6
7885,2A,14.134787342825954,5
8542,2A,17.772351466487066,7
7168,2A,18.385236096933866,1
9000,2A,18.203176681373147,9
8318,2A,16.987134305883156,15
8366,2A,15.78249882929651,8
5664,2A,19.482275764173387,11
8328,2A,18.573234751146416,6
4380,2A,18.49189767995782,4
7201,2A,16.00901817733172,8
4625,2A,14.780062744965733,6
3917,2A,16.399673559007237,11
8086,2A,16.285185699885428,8
9998,2A,20.683686279046103,1
4079,2A,17.839010144167208,7
6416,2A,14.900138842646909,24
2954,2A,16.93096984979942,5
2262,2A,16.24341198628504,16
966,3A,16.215855004389116,97
2839,3A,16.539014913256857,5
3183,3A,15.324985514623824,3
645,3A,16.089921558204097,26
389,3A,15.80537139003105,31
4128,3A,15.93817738760248,20
2478,3A,16.12658728081091,9
8101,3A,17.475031470550906,11
677,3A,15.96570843994709,36
6253,3A,13.712930798389497,15
893,3A,15.426244139002002,75
7394,3A,14.314939839709822,8
839,3A,19.078297904880504,6
972,3A,15.296882126110601,2
8608,3A,19.321542150043367,3
9954,3A,16.892471779459814,3
6366,3A,15.236760312009745,11
987,3A,15.0406212523416,3
947,3A,18.84388189439801,22
5674,3A,19.740568002501547,4
2579,3A,15.939708302476753,6
4711,3A,17.39542089570479,14
6157,3A,15.537449572928965,7
7702,3A,14.85489160793433,5
4216,3A,21.31003036647948,6
3349,3A,17.315712454029946,28
900,3A,14.659272066548674,71
978,3A,16.59215799837576,25
5077,3A,16.381115191534793,9
674,3A,14.671475499320715,83
6550,3A,16.04984860037447,19
436,3A,16.833285730242537,80
567,3A,18.159134685196094,13
2437,3A,15.171646417825505,5
433,3A,15.857530727222844,130
2967,3A,22.75145147490518,4
891,3A,15.256570085625441,67
2157,3A,20.91538221094517,7
7457,3A,14.476349204201446,6
3136,3A,15.84485517780469,11
2298,3A,12.778056063709816,16
8876,3A,14.767243001914016,20
9801,3A,15.683258912611244,1
308,3A,16.11694166234703,25
2922,3A,18.103544666838978,4
2469,3A,18.274470107728714,12
4998,3A,14.96020899268569,2
3186,3A,20.529088834701415,7
9555,3A,17.302649900481047,22
6642,3A,18.891312089691215,21
4573,3A,21.176222520340076,4
7287,3A,15.450280868154104,3
5433,3A,16.278727808710325,5
2096,3A,14.12744692363635,4
6726,3A,15.661696770549662,5
6044,3A,16.391366782116275,12
7892,3A,12.592355333959134,6
5672,3A,11.444379194872191,4
8075,3A,11.307489260811433,11
2499,3A,16.9583283218774,16
2487,3A,18.076679701058023,3
5296,3A,14.914812683065557,14
4608,3A,16.82116783876791,1
5665,3A,17.790272316565556,12
4342,3A,15.215816487942792,8
620,3A,15.666531909600893,41
4912,3A,16.66006586639867,10
9219,3A,19.114431127151235,10
9840,3A,15.220207717716608,10
3284,3A,17.21155445784743,5
9379,3A,17.13063728531961,19
3362,3A,14.495614268276114,14
9979,3A,17.31555718301227,4
6685,3A,17.310544351190128,6
3358,3A,17.866201390098166,5
808,3A,15.653974083794193,42
4467,3A,15.77359782995795,8
2694,3A,15.678976654634408,13
7911,3A,15.440915648937429,9
849,3A,16.331706771619046,163
6848,3A,11.729965998187948,18
6326,3A,13.666759035430049,16
585,3A,16.646889419272508,37
7253,3A,12.156088930436178,3
5795,3A,9.550269471481043,9
5236,3A,17.527390646159898,22
6269,3A,14.448455155619166,5
8564,3A,17.44509811775313,5
4405,3A,17.586541984767372,10
2938,3A,15.198586339810445,11
2028,3A,16.999462819876776,8
811,3A,15.472842983660405,5
5759,3A,14.930187751850406,3
5501,3A,17.578131231371803,21
2844,3A,22.837056459400287,5
8303,3A,18.26672686497644,27
6090,3A,17.81985197800271,22
3946,3A,15.216964408941145,4
7787,3A,11.310592720397393,17
6079,3A,12.126987472741591,10
8543,3A,12.65519118153294,9
8099,3A,14.222520913515773,11
5579,3A,16.800088085125786,20
550,3A,16.503359797156076,19
7142,3A,14.773408680813372,5
2358,3A,15.97910253748326,28
6622,3A,17.040901452011827,13
9270,3A,16.01191928720627,22
9392,3A,17.640675824952215,6
9727,3A,21.312341065338106,14
4063,3A,17.406547539415907,7
4209,3A,16.222285289919814,6
356,3A,15.84141811097328,56
8397,3A,17.294002261376114,2
4621,3A,16.118063145035755,8
5720,3A,17.219042174895918,25
3323,3A,16.82492505331185,5
8538,3A,16.466034929211098,1
2573,3A,19.173689399786742,7
6507,3A,16.343469739500573,4
7945,3A,16.03255533656373,2
9883,3A,19.328154207552963,4
9489,3A,22.68418011787965,2
5134,3A,16.288702280968682,20
6673,3A,16.25426707684649,30
6171,3A,15.343665530237821,16
3198,3A,16.406935864038097,4
549,3A,15.968015058452306,13
5670,3A,17.47903775351529,9
5949,3A,16.521858742443435,13
9382,3A,16.532211314875628,4
456,3A,12.093137735402552,28
7340,3A,11.513332407810365,9
5385,3A,12.480917237338787,6
949,3A,14.860323270154778,17
936,3A,12.33742462355864,4
6631,3A,14.584774268801521,2
5545,3A,16.775111227249916,8
4796,3A,16.755301144719677,22
2721,3A,15.749878753418505,3
6443,3A,16.639752218112406,12
6871,3A,15.739468982153854,22
8401,3A,19.196987634301983,5
6039,3A,9.362960210673242,9
3027,3A,11.987954730748527,4
7171,3A,12.568783134990635,9
8141,3A,16.66622410578928,4
6353,3A,13.266367588507485,3
8293,3A,17.267642353098076,10
9178,3A,15.959354711240382,6
4055,3A,16.340644508393552,17
3685,3A,14.572124974965922,3
8378,3A,21.11139035053963,4
2042,3A,17.815957515826785,24
8736,3A,20.72285448871342,6
8299,3A,17.335067752815675,10
9863,3A,18.3265791874796,10
4865,3A,16.759957672425926,20
2267,3A,16.98695018535749,7
6766,3A,13.845822539526097,2
6630,3A,12.128370936362392,1
4833,3A,11.772396450330417,2
2695,3A,14.875814777685289,1
2251,3A,18.45859480798074,10
3600,3A,13.929043260484498,8
3808,4A,17.018531087839293,9
983,4A,17.363043264559337,61
463,4A,18.45203832730293,21
6571,4A,19.492533196495877,22
420,4A,16.821826803060116,74
8149,4A,18.198693864931357,6
792,4A,18.431080139711618,26
995,4A,18.142291191703777,49
9584,4A,15.326441817430448,4
4578,4A,16.568498356391526,7
3356,4A,18.57669115008922,3
722,4A,17.442076311592178,166
939,4A,18.09675672891377,23
7946,4A,17.63486461860624,14
566,4A,15.703051531092783,7
3081,4A,15.652216098373165,6
675,4A,15.377558478637736,54
9520,4A,19.20402369181152,2
9832,4A,21.530815430194185,12
3543,4A,18.77179897188,18
8606,4A,18.141267950507984,14
924,4A,14.711022958194794,13
3066,4A,20.53568737404159,9
964,4A,17.387885846202714,45
4283,4A,21.256581318067095,6
6351,4A,16.835682995464914,16
8689,4A,22.475286924163935,10
7857,4A,17.242453738971832,8
2586,4A,20.650627085105736,4
5605,4A,17.421897580313086,22
981,4A,15.457262932070316,3
3885,4A,20.59416062329351,5
8734,4A,17.015950076886085,29
7532,4A,17.761191009337818,5
2685,4A,19.366655493398955,1
6976,4A,18.50677795404394,3
7488,4A,19.070549785363873,4
7933,4A,18.911218894017516,8
6810,4A,21.808985514461696,1
6999,4A,20.276931598315493,4
760,4A,17.585016970421155,1
7214,4A,19.984311155119254,11
956,4A,17.46642098974694,70
380,4A,17.19981213868753,59
859,4A,17.856371098141928,2
2674,4A,20.371614270670836,16
642,4A,17.710297708185607,5
948,4A,17.697152152880346,56
3517,4A,16.022756539471157,5
5856,4A,21.885897374005395,3
2940,4A,15.909180101205594,6
782,4A,16.692324339427802,12
5976,4A,19.477864333662268,7
9483,4A,19.635487632051717,5
811,4A,18.807723993153395,20
8807,4A,15.957361100065,2
2043,4A,16.8928482353045,5
659,4A,17.47054055252604,29
4555,4A,17.257463639396498,4
8969,4A,18.314632749048158,2
8375,4A,19.691436640153764,3
772,4A,17.811433962067017,40
3468,4A,18.660182278788774,3
389,4A,16.978336490779913,30
4244,4A,16.610182154057735,15
671,4A,17.20145199930479,10
4940,4A,16.495462286136984,12
933,4A,18.51993039833882,174
5460,4A,21.8040731636962,3
8503,4A,16.450395065579738,4
5264,4A,16.559308510700976,2
6831,4A,17.632356366036955,22
2631,4A,15.351745715043172,3
2833,4A,15.834742970022624,11
6075,4A,17.53455694018121,14
9776,4A,17.544182775516063,2
318,4A,17.324161973897926,40
3858,4A,19.5853806757889,13
612,4A,17.346425928460448,87
2143,4A,18.433189184513175,7
5594,4A,20.874451280992616,17
6395,4A,17.771824982170248,15
5860,4A,18.02843745865547,15
8306,4A,20.441884676768314,36
3279,4A,19.562926693132702,8
2136,4A,21.214695284809075,5
6125,4A,20.88798669652544,5
8544,4A,19.6821930582347,6
7191,4A,16.581797875026755,22
7421,4A,17.9287932348647,24
5812,4A,16.288594431246374,2
4465,4A,16.518855115072167,4
3342,4A,16.649910902299936,3
5011,4A,23.220436549340082,3
5439,4A,16.61379090029737,6
9351,4A,18.98564432933473,1
5969,4A,18.83988033632389,26
6574,4A,19.218688443287853,7
8683,4A,22.490063358272536,2
987,4A,19.400893495107294,27
873,4A,17.7417910730003,65
4664,4A,15.259983807065085,2
6476,4A,18.62648429121134,4
6496,4A,17.348257407757565,9
2788,4A,17.190793592727662,11
6273,4A,16.71281056858769,6
6302,4A,17.54968596036055,21
5657,4A,16.67072384181323,1
4863,4A,18.081962791190847,6
8340,4A,18.508207007192887,29
4821,4A,16.529795867807533,7
8989,4A,18.326373920729342,4
6023,4A,16.16851031480637,1
7557,4A,19.487214449993875,6
4930,4A,17.826079484952977,10
2594,4A,15.208979697223796,5
5434,4A,18.95266691181742,5
6749,4A,23.34028952281734,5
8722,4A,19.93961616731291,6
677,4A,16.767061975069485,18
6499,4A,16.91310072540988,6
843,4A,18.069649502489913,108
2563,4A,14.766170542358921,17
6265,4A,15.950458477094937,2
4992,4A,16.424627823846006,9
6049,4A,15.923615233016225,17
9656,4A,17.455689146960673,2
7514,4A,16.33523686084778,1
9436,4A,16.437221420962512,11
9348,4A,15.4140526165741,8
9174,4A,14.91656448861611,9
9368,4A,16.432323059365935,17
2981,4A,16.548088232290723,21
2428,4A,14.554242794992312,4
6085,4A,15.585811826909891,4
4788,4A,15.78999750854619,5
9298,4A,17.541636421953342,1
4205,4A,18.127552286007894,14
978,4A,17.20876204882599,57
3002,4A,18.941842306386146,1
4203,4A,16.132345607611864,9
2030,4A,16.891518159898876,24
6965,4A,17.407146225042176,1
2951,4A,16.901845844023086,29
674,4A,17.211516654057625,127
3023,4A,18.13144438047378,2
3689,4A,16.75003265032551,18
7263,4A,18.421209247268262,5
7585,4A,16.596102389287374,2
3834,4A,13.859372924958247,5
3075,4A,16.083086034997795,9
5304,4A,20.268056464460983,2
9217,4A,16.3022710670332,5
484,4A,16.580779493420845,35
8095,4A,17.54269349117079,10
947,4A,18.36696246887389,41
5481,4A,19.350351396375142,5
2111,4A,18.529643178226518,19
6358,4A,16.67679454093368,37
5806,4A,14.936761325370098,11
6676,4A,17.19318995829552,21
3881,4A,15.92949274332767,12
9635,4A,16.68236701198814,5
6938,4A,17.35635275314633,7
7960,4A,17.54432034630458,5
8571,4A,18.167641162100388,17
6690,4A,17.578260169395925,5
918,4A,16.404566299864957,5
9299,4A,18.118213918872488,14
8643,4A,17.891000955010707,3
9267,4A,16.454166614199394,11
7701,4A,18.04204051159733,15
6410,4A,16.69597456431191,17
8098,4A,17.123527647584403,3
9640,4A,12.19052175277008,2
8926,4A,18.088753026345874,4
3655,4A,16.05689625259338,8
4412,4A,15.225496322462783,16
8591,4A,16.015228685445837,16
2489,4A,17.06330486960155,5
8316,4A,18.729223309198357,10
3848,4A,16.588301357600823,14
9184,4A,17.65283040271357,10
2490,4A,17.79056179975026,14
8009,4A,17.78160986913053,14
7694,4A,18.08746330737026,9
5821,4A,15.563275617118743,4
4329,4A,15.827244747649818,5
4184,4A,16.038955555899395,24
2097,4A,15.305809381662801,8
9541,4A,16.305456389126594,2
6714,4A,16.633593834049876,29
4031,4A,17.987571702395677,6
4124,4A,16.03100297980155,10
6608,4A,17.466974782705947,4
8487,4A,17.017361891322793,23
900,4A,18.42823617888223,6
3116,4A,20.075515619772368,10
6773,4A,18.625292050954485,2
4629,4A,18.282140608356766,16
3403,4A,16.749408971195177,22
6535,4A,18.15253348929347,17
8092,4A,16.399307801701745,8
5443,4A,14.474423681774043,3
